date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:00	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot?	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
12:47:00	96248/96248	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
12:47:00	74320/74320	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
12:47:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jan%202023%2007:16:59%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
12:47:01	4278/4278	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.eot	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/font/Flaticon.eot	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
12:47:01	186228/186228	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.ttf	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
12:47:01	4278/4278	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.eot?	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/font/Flaticond41d.eot	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
12:47:01	2368/2368	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.woff2	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/font/Flaticon.woff2	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
12:47:01	2972/2972	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.woff	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/font/Flaticon.woff	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
12:47:02	4100/4100	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.ttf	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/font/Flaticon.ttf	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
12:47:02	15197/15197	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.svg	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/font/Flaticon.svg	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
12:47:04	435151/435151	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Nov%202021%2003:27:38%20GMT	https://affixtheme.com/html/xmee/demo/img/figure/bg33-1.jpg	C:/Users/dell/Desktop/new%20project/login/affixtheme.com/html/xmee/demo/img/figure/bg33-1.jpg	(from https://affixtheme.com/html/xmee/demo/style.css)
